N4BP2,Q86UW6
N4BP2L2,Q92802-3
NAA15,Q9BXJ9
NAA16,Q6N069
NAALAD2,Q9Y3Q0
NAALADL2,Q58DX5
NAB2,Q15742
NADSYN1,Q6IA69
NAF1,Q96HR8
NAGLU,P54802
NANS,Q9NR45
NAPG,Q99747
NAPRT,Q6XQN6
NASP,P49321
NAT14,Q8WUY8
NAV2,Q8IVL1-3
NAV3,Q8IVL0-2
NBAS,A2RRP1
NBEA,Q5T321
NBEAL1,Q6ZS30
NBN,O60934
NBPF14,Q5TI25
NBR1,Q14596
NCAN,O14594
NCAPD2,Q15021
NCAPG,Q9BPX3
NCAPH2,Q6IBW4
NCBP1,Q09161
NCF1,P14598
NCF2,P19878
NCF4,Q15080
NCKAP1L,P55160
NCKAP5,O14513
NCKAP5L,Q9HCH0
NCMAP,Q5T1S8
NCOA1,Q15788
NCOA5,Q9HCD5
NCOA7,Q8NI08
NCR1,O76036
NCR2,O95944
NDC80,O14777
NDST2,P52849
NDST4,Q9H3R1
NDUFA9,Q16795
NDUFAF4,Q9P032
NDUFS1,P28331
NDUFS3,O75489
NDUFS4,O43181
NDUFV2,P19404
NEB,P20929
NECAP2,Q9NVZ3-2
NEDD4,P46934-3
NEDD4L,Q96PU5
NEFM,P07197
NEIL2,Q969S2
NEK11,Q8NG66
NEK6,Q9HC98-2
NELFB,Q8WX92
NEPRO,Q6NW34
NES,P48681
NET1,Q7Z628
NEU3,A8K327
NEU4,Q8WWR8-2
NEUROD4,Q9HD90
NEUROG1,Q92886
NEXN,Q0ZGT2
NF1,P21359
NF2,P35240
NFE2L1,Q14494
NFKBIE,O00221
NFKBIZ,Q9BYH8
NFXL1,Q6ZNB6
NFYA,P23511
NGF,P01138
NHLRC4,P0CG21
NHSL1,E2QRJ1
NINL,Q9Y2I6
NIPAL3,Q6P499
NIPAL4,Q0D2K0
NIPBL,Q6KC79
NIPSNAP2,O75323
NISCH,Q9Y2I1
NKAPL,Q5M9Q1
NKD2,Q969F2
NKIRAS2,Q9NYR9
NKTR,P30414
NLN,Q9BYT8
NLRC4,Q9NPP4
NLRP1,Q9C000
NLRP12,P59046
NLRP14,Q86W24
NLRP3,Q96P20
NLRP4,Q96MN2
NLRP5,P59047
NLRP6,P59044
NLRP8,Q86W28
NLRX1,Q86UT6
NME4,O00746
NME5,P56597
NME6,O75414
NME8,Q8N427
NMI,Q13287
NMNAT2,Q9BZQ4
NMNAT3,Q96T66
NNT,Q13423
NOD1,Q9Y239
NOD2,Q9HC29
NOL10,Q9BSC4
NOL11,Q9H8H0
NOL6,Q9H6R4
NOM1,Q5C9Z4
NOP16,Q9Y3C1
NOP56,O00567
NOS1AP,O75052
NOS3,P29474
NOTCH1,P46531
NOTCH2,Q04721
NOTCH3,Q9UM47
NOX1,Q9Y5S8
NOXA1,Q86UR1-2
NPAP1,Q9NZP6
NPAS3,Q8IXF0-3
NPAS4,Q8IUM7
NPC1L1,D3DVK9
NPDC1,Q9NQX5
NPEPPS,P55786
NPHP1,O15259-2
NPHP3,Q7Z494
NPHS1,O60500
NPIPA1,Q9UND3
NPM2,Q86SE8
NPNT,Q6UXI9
NPR1,P16066
NPR2,P20594
NPTX2,P47972
NQO2,P16083
NR1D2,Q14995
NR2A2,F1D8Q4
NR3C1,P04150
NR5A2,O00482
NRAP,Q86VF7
NRAS,P01111
NRD1,B1AKJ5
NRF1,Q16656
NRG1,Q02297-6
NRG3,P56975-4
NRIP1,P48552
NRROS,Q86YC3
NRTN,Q99748
NRXN3,Q9Y4C0-3
NSD1,Q96L73
NSD2,O96028
NSDHL,Q15738
NSL1,Q96IY1
NSMCE1,Q8WV22
NSRP1,Q9H0G5
NSUN7,Q8NE18
NT5E,P21589
NTAN1,Q96AB6
NTAQ1,Q96HA8
NTF3,B7Z1T5
NTRK2,Q16620-4
NTS,P30990
NUBPL,Q8TB37
NUDT1,P36639
NUDT12,Q9BQG2
NUDT22,Q9BRQ3
NUP107,P57740
NUP160,Q12769
NUP205,Q92621
NUP210L,Q5VU65
NUP214,P35658
NUP42,O15504
NUP88,Q99567
NUP93,Q8N1F7
NUP98,P52948-5
NUSAP1,Q9BXS6-2
NUTM1,Q86Y26
NWD2,Q9ULI1
NXNL2,Q5VZ03
NXPE2,Q96DL1
NXPH3,O95157
NYNRIN,Q9P2P1
NYX,Q9GZU5
OAS2,P29728
OAS3,Q9Y6K5
OBSCN,Q5VST9
OCA2,Q04671
OCLN,Q16625
ODAD1,Q96M63
ODF1,Q14990
OGDH,Q02218
OGFOD2,Q6N063-2
OGFR,Q9NZT2
OGG1,E5KPN0
OIP5,O43482
OIT3,Q8WWZ8
OLFML2A,Q68BL7
OMA1,Q96E52
ONECUT2,O95948
OPN1MW,P04001
OPN4,Q9UHM6-2
OPTC,Q9UBM4
OPTN,Q96CV9
OR10H2,O60403
OR10H3,O60404
OR10H4,Q8NGA5
OR10K2,Q6IF99
OR13F1,Q8NGS4
OR14C36,Q8NHC7
OR1A2,Q9Y585
OR1F1,O43749
OR1J2,Q8NGS2
OR1L3,Q8NH93
OR1M1,Q8NGA1
OR1Q1,Q15612
OR2A12,Q8NGT7
OR2AK2,Q8NG84
OR2AT4,A6NND4
OR2C1,O95371
OR2D3,Q8NGH3
OR2G2,Q8NGZ5
OR2J3,O76001
OR2L13,Q8N349
OR2V2,Q96R30
OR2Y1,Q8NGV0
OR2Z1,Q8NG97
OR3A2,P47893
OR4B1,Q8NGF8
OR4C15,Q8NGM1
OR4C16,Q8NGL9
OR4D11,Q8NGI4
OR4D2,P58180
OR4D9,Q8NGE8
OR4K2,Q8NGD2
OR4N5,Q8IXE1
OR4S2,Q8NH73
OR4X1,Q8NH49
OR51D1,Q8NGF3
OR51G2,Q8NGK0
OR51I1,Q9H343
OR51I2,Q9H344
OR51T1,Q8NGJ9
OR52B4,Q8NGK2
OR52D1,Q9H346
OR52N2,Q8NGI0
OR52N4,Q8NGI2
OR52W1,Q6IF63
OR56B1,Q8NGI3
OR5AR1,Q8NGP9
OR5AS1,Q8N127
OR5B21,A6NL26
OR5D13,Q8NGL4
OR5D14,Q8NGL3
OR5H2,Q8NGV7
OR5K3,A6NET4
OR5K4,A6NMS3
OR5T3,Q8NGG3
OR5W2,Q8NH69
OR6B1,O95007
OR6C1,Q96RD1
OR6C2,Q9NZP2
OR6C3,Q9NZP0
OR6C6,A6NF89
OR6C74,A6NCV1
OR6C76,A6NM76
OR6K2,Q8NGY2
OR6K6,Q8NGW6
OR6Q1,Q8NGQ2
OR6V1,Q8N148
OR7E24,Q6IFN5
OR7G3,Q8NG95
OR8A1,Q8NGG7
OR8B12,Q8NGG6
OR8K5,Q8NH50
OR8S1,Q8NH09
OR8U1,Q8NH10
OR9A2,Q8NGT5
OR9A4,Q8NGU2
OR9Q1,Q8NGQ5
OR9Q2,Q8NGE9
ORC1,Q13415
ORC3,Q9UBD5-2
OSBP2,Q969R2
OSMR,Q99650
OTOA,E9PF51
OTOP1,Q7RTM1
OTOP2,Q7RTS6
OTOR,Q9NRC9
OTUD3,Q5T2D3
OTUD6B,Q8N6M0
OTUD7B,Q6GQQ9
OVGP1,Q12889
OXCT2,Q9BYC2
OXSM,Q9NWU1
P2RY11,Q96G91
P3H2,Q8IVL5
P4HA1,Q5VSQ6
P4HTM,Q9NXG6
PAAF1,Q9BRP4
PABPC1,P11940
PABPC1L,Q4VXU2
PABPC3,Q9H361
PACRGL,Q8N7B6-2
PACS1,Q6VY07
PADI3,Q9ULW8
PADI4,Q9UM07
PAFAH1B1,P43034
PAFAH2,Q99487
PAH,P00439
PAK5,Q9P286
PAK6,Q9NQU5
PALD1,Q9ULE6
PALLD,B2RTX2
PALM3,A6NDB9
PALMD,Q9NP74
PALS1,Q8N3R9
PALS2,Q9NZW5
PAM,P19021-5
PANX3,Q96QZ0
PAOX,Q6QHF9-2
PAPLN,O95428-6
PAPPA,Q13219
PAPPA2,Q9BXP8
PAQR6,Q6TCH4
PARD3B,Q8TEW8-2
PARD6B,Q9BYG5
PARG,Q86W56
PARM1,Q6UWI2
PARP12,Q9H0J9
PARP3,Q9Y6F1-2
PARP4,Q9UKK3
PARP8,Q8N3A8
PATE3,B3GLJ2
PAX5,Q02548
PBX1,P40424
PBX4,Q9BYU1
PCCA,P05165
PCCB,P05166
PCDH1,Q08174-2
PCDH11X,Q9BZA7
PCDH7,O60245
PCDHAC2,Q9Y5I4
PCDHB1,Q9Y5F3
PCDHB12,Q9Y5F1
PCDHB3,Q9Y5E6
PCDHB5,Q9Y5E4
PCDHB6,Q9Y5E3
PCDHB7,Q9Y5E2
PCDHGC5,Q9Y5F6
PCF11,O94913
PCIF1,Q9H4Z3
PCLO,Q9Y6V0-5
PCM1,Q15154
PCNT,O95613
PCNX1,Q96RV3
PCNX3,Q9H6A9
PCOLCE2,Q9UKZ9
PCSK5,Q92824-2
PCSK9,Q8NBP7
PCYOX1,Q9UHG3
PDCD1LG2,Q9BQ51
PDE1C,Q14123-2
PDE3B,Q13370
PDE4B,Q07343
PDE6C,P51160
PDE7B,Q9NP56
PDE9A,O76083-2
PDGFRA,P16234
PDGFRL,Q15198
PDHX,O00330
PDIA2,Q13087
PDLIM5,Q96HC4
PDP1,Q9P0J1
PDPN,Q86YL7-3
PDS5B,Q9NTI5
PDSS2,Q86YH6
PDX1,P52945
PDXK,O00764
PDZD2,O15018
PDZD8,Q8NEN9
PDZK1IP1,Q13113
PEAK1,Q9H792
PEAR1,Q5VY43
PEBP4,Q96S96
PEG10,Q86TG7
PELI2,Q9HAT8
PELP1,Q8IZL8
PEPD,P12955
PER3,P56645
PEX1,O43933
PEX10,O60683
PEX13,Q92968
PEX3,P56589
PFAS,O15067
PFKP,Q01813
PGBD2,Q6P3X8
PGBD4,Q96DM1
PGGHG,Q32M88
PGLYRP3,Q96LB9
PGM2,Q96G03
PGM3,O95394
PHACTR2,O75167-4
PHACTR3,Q96KR7
PHACTR4,Q8IZ21
PHF13,Q86YI8
PHF2,O75151
PHF20,Q9BVI0
PHF21A,Q96BD5
PHF3,Q92576
PHF7,Q9BWX1
PHGR1,C9JFL3
PHKB,Q93100
PHLDB1,Q86UU1
PHLDB2,Q86SQ0
PHLPP2,Q6ZVD8
PHYH,O14832
PI4K2A,Q9BTU6
PIAS3,Q9Y6X2
PIBF1,Q8WXW3
PICALM,Q13492
PICK1,Q9NRD5
PIFO,Q8TCI5
PIGB,Q92521
PIGG,Q5H8A4
PIGT,Q969N2
PIK3C2B,O00750
PIK3C2G,O75747
PIK3CD,O00329
PIK3CG,P48736
PIK3R5,Q8WYR1
PIKFYVE,Q9Y2I7
PIP5K1C,O60331
PIPOX,Q9P0Z9
PIR,O00625
PITPNM1,O00562
PIWIL1,Q96J94
PIWIL2,Q8TC59
PIWIL4,Q7Z3Z4
PJA2,O43164
PKD1,P98161
PKD1L1,Q8TDX9
PKD1L2,Q7Z442
PKD2L2,Q9NZM6-5
PKHD1,P08F94
PKHD1L1,Q86WI1
PKIB,Q9C010
PKN3,Q6P5Z2
PLA2R1,Q13018
PLAG1,Q6DJT9
PLAGL1,Q9UM63
PLCB1,Q9NQ66
PLCE1,Q9P212
PLCG2,P16885
PLCH2,O75038
PLCL2,Q9UPR0
PLCXD2,Q0VAA5
PLD2,O14939
PLEC,Q15149
PLEKHA3,Q9HB20
PLEKHA5,Q9HAU0
PLEKHB2,Q96CS7
PLEKHG1,Q9ULL1
PLEKHG2,Q9H7P9
PLEKHG3,A1L390
PLEKHH1,Q9ULM0
PLEKHJ1,Q9NW61
PLEKHM1,Q9Y4G2
PLEKHM3,Q6ZWE6
PLEKHO1,Q53GL0
PLEKHO2,Q8TD55
PLEKHS1,Q5SXH7-4
PLET1,Q6UQ28
PLG,P00747
PLPP4,Q5VZY2
PLPP5,Q8NEB5
PLPPR1,Q8TBJ4
PLSCR4,Q9NRQ2
PLTP,P55058
PLXNA2,O75051
PLXNA4,Q9HCM2
PLXNC1,O60486
PM20D2,Q8IYS1
PMEL,P40967
PML,P29590
PMM2,O15305
PMP22,Q01453
PMPCB,O75439
PMS2,P54278
PNKD,Q8N490
PNLIP,P16233
PNMA3,Q9UL41
PNO1,Q9NRX1
PNP,P00491
PNPLA3,Q9NST1
PNPLA7,Q6ZV29-5
PNPLA8,Q9NP80
PNPT1,Q8TCS8
PODN,Q7Z5L7-3
POLA1,P09884
POLB,P06746
POLD2,P49005
POLD3,Q15054
POLE,Q07864
POLE2,P56282
POLG,P54098
POLH,Q9Y253
POLQ,O75417
POLR1A,O95602
POLR1B,Q9H9Y6
POLR1C,O15160
POLR1E,Q9GZS1-2
POLR1G,O15446
POLR2B,P30876
POLR3C,Q9BUI4
POLR3E,Q9NVU0
POM121L2,C9J1I7
POMGNT1,Q8WZA1
POMT2,Q9UKY4
POP4,O95707
POT1,Q9NUX5
POU5F1,Q01860
POU6F2,P78424
PPAN,Q9NQ55
PPAP2C,O43688-2
PPARG,P37231
PPFIBP2,Q8ND30
PPHLN1,Q8NEY8
PPIA,P62937
PPIC,P45877
PPIG,Q13427
PPIP5K2,O43314-2
PPM1A,P35813
PPM1B,O75688
PPM1D,O15297
PPM1F,P49593
PPOX,P50336
PPP1R15A,O75807
PPP1R3C,Q9UQK1
PPP1R3G,B7ZBB8
PPP1R42,Q7Z4L9-2
PPP1R7,Q15435
PPP1R8,Q12972
PPP1R9A,F8W7J9
PPP2R1B,P30154-2
PPP2R3A,Q06190
PPP2R5A,Q15172
PPP2R5B,Q15173
PPP4R4,Q6NUP7
PPP6R2,O75170-4
PPP6R3,Q5H9R7-5
PPRC1,Q5VV67
PRAMEF1,O95521
PRAMEF12,O95522
PRAP1,A6XND8
PRCC,Q92733
PRCD,Q00LT1
PRDM1,O75626
PRDM12,Q9H4Q4
PRDM13,Q9H4Q3
PRDM2,Q13029
PREPL,Q4J6C6
PREX2,Q70Z35
PRF1,P14222
PRG4,Q92954
PRICKLE4,Q2TBC4-3
PRKAA2,P54646
PRKAB1,Q9Y478
PRKAB2,O43741
PRKCD,Q05655
PRKCI,P41743
PRKCSH,P14314
PRKN,O60260
PRKRA,O75569
PRKRIP1,Q9H875
PRMT3,O60678
PRNP,P04156
PROCA1,Q8NCQ7-2
PRODH2,Q9UF12
PROX1,Q92786
PRPF38B,Q5VTL8
PRPF6,O94906
PRPH,P41219
PRPH2,P23942
PRR12,Q9ULL5-3
PRR14,Q9BWN1
PRR14L,Q5THK1
PRR5ARHGAP8,B1AHC3
PRR7,Q8TB68
PRRC2A,P48634
PRRC2B,Q5JSZ5
PRRC2C,Q9Y520-4
PRSS23,O95084
PRSS36,Q5K4E3
PRSS38,A1L453
PRSS53,Q2L4Q9
PRTG,Q2VWP7
PSD,A5PKW4
PSD2,Q9BQI7
PSD3,E9KL50
PSD4,Q8NDX1
PSEN1,P49768
PSEN2,P49810
PSIP1,O75475
PSMC5,P62195
PSMD1,Q99460
PSMD14,O00487
PSMD2,Q13200
PSMD8,P48556
PSTPIP1,O43586
PTCD2,Q8WV60
PTCH1,Q13635
PTCH2,Q9Y6C5
PTEN,P60484
PTER,Q96BW5
PTGER2,P43116
PTGER4,P35408
PTGES2,Q9H7Z7
PTGFRN,Q9P2B2
PTGS1,P23219
PTK7,Q13308
PTPN12,Q05209
PTPN23,Q9H3S7
PTPN4,P29074
PTPRB,P23467-3
PTPRE,P23469
PTPRG,P23470
PTPRJ,Q12913
PTPRM,P28827
PTPRS,Q13332
PTPRT,O14522
PTPRU,Q92729
PTPRZ1,P23471
PTX3,P26022
PTX4,Q96A99-2
PVRIG,Q6DKI7
PYCR3,Q53H96
PYGL,P06737
PYGM,P11217
PYHIN1,Q6K0P9
PZP,P20742
QPCT,Q16769
QRFPR,Q96P65
QRSL1,Q9H0R6
QSER1,Q2KHR3
R3HCC1,Q9Y3T6
R3HCC1L,Q7Z5L2-2
RAB11FIP2,Q7L804
RAB11FIP3,O75154
RAB25,P57735
RAB27A,P51159
RAB27B,O00194
RAB32,Q13637
RAB3B,P20337
RAB3GAP1,Q15042
RAB3GAP2,Q9H2M9
RAB40B,Q12829
RABEP2,Q9H5N1
RABEPK,Q7Z6M1
RABGAP1,Q9Y3P9
RAD17,O75943
RAD51,Q06609
RAD51B,O15315
RAD54B,Q9Y620
RAD54L,Q92698
RAD54L2,Q9Y4B4
RAD9A,Q99638
RAD9B,Q6WBX8
RAE1,P78406
RAG1,P15918
RAG2,P55895
RAI14,Q9P0K7
RALGAPB,Q86X10
RANBP17,Q9H2T7
RANBP2,P49792
RAP1GAP,P47736
RAP1GAP2,Q684P5
RAPGEF4,Q8WZA2
RAPSN,Q13702
RARS1,P54136
RARS2,Q5T160
RASA1,P20936
RASAL2,F8W755
RASGRF2,O14827
RASL10A,Q92737
RASSF4,Q9H2L5
RASSF7,Q02833
RASSF8,Q8NHQ8-2
RB1,P06400
RBAK,Q9NYW8
RBBP6,Q7Z6E9
RBBP8,Q99708
RBL1,P28749
RBL2,Q08999
RBM11,P57052
RBM15,Q96T37
RBM20,Q5T481
RBM23,Q86U06
RBM33,Q96EV2
RBM44,Q6ZP01
RBM45,Q8IUH3-3
RBM5,P52756
RBM6,P78332
RBM7,Q9Y580
RBPJ,B4DY22
RBPJL,Q9UBG7
RC3H1,Q5TC82
RC3H2,Q9HBD1
RCCD1,A6NED2
RCOR3,Q9P2K3-3
RCSD1,Q6JBY9
RDH12,Q96NR8
REC114,Q7Z4M0
RECK,O95980
RECQL,P46063
REEP5,Q00765
REG3A,Q06141
REG3G,Q6UW15
REL,Q04864
RELCH,Q9P260
RELT,Q969Z4
RENBP,P51606
REPIN1,C9J3L7
REPS1,Q96D71-3
RER1,O15258
RESP18,Q5W5W9-2
RET,P07949
REX1BD,E9PAS0
RFESD,Q8TAC1
RFX2,P48378
RFX5,P48382
RFXANK,O14593
RGMB,Q6NW40
RGPD6,Q99666
RGR,P47804-2
RGS12,O14924
RGS14,O43566
RGS17,Q9UGC6
RGS3,P49796
RGS4,A7XA59
RGS9,O75916
RGSL1,A5PLK6
RHBDD1,Q8TEB9
RHBDD3,Q9Y3P4
RHBDL3,P58872
RHOD,O00212
RHOXF2,Q9BQY4
RIC8B,Q9NVN3
RIF1,Q5UIP0
RILP,Q96NA2
RIMBP2,O15034
RIMKLB,Q9ULI2
RIMS2,F8WD47
RIN3,Q8TB24
RINL,Q6ZS11
RIOK1,Q9BRS2
RIPOR1,B4DIM2
RLBP1,P12271
RLF,Q13129
RLN3,Q8WXF3
RMND1,Q9NWS8
RNASE4,P34096
RNASEH2B,Q5TBB1
RNASET2,O00584
RNF10,Q8N5U6
RNF103,O00237
RNF114,Q9Y508
RNF123,Q5XPI4
RNF125,Q96EQ8
RNF144B,Q7Z419
RNF168,Q8IYW5
RNF17,Q9BXT8
RNF182,Q8N6D2
RNF183,Q96D59
RNF213,Q9HCF4
RNF216,Q9NWF9-1
RNF32,Q9H0A6
RNF43,Q68DV7
RNF8,O76064
RNPEP,Q9H4A4
ROBO1,Q9Y6N7
ROBO3,Q96MS0
ROGDI,Q9GZN7
ROR1,Q01973
ROS1,P08922
RP1,P56715
RPA1,P27694
RPE65,Q16518
RPL18A,Q02543
RPL21,P46778
RPL28,B4DEP9
RPL32,P62910
RPL6,Q02878
RPLP0,P05388
RPP14,O95059
RPP38,P78345
RPRD2,Q5VT52
RPS18,P62269
RPS19BP1,Q86WX3
RPS26,P62854
RPS3A,P61247
RPS6KA2,Q15349-3
RPUSD2,Q8IZ73
RRAGA,Q7L523
RRAS2,P62070
RRBP1,Q9P2E9-3
RREB1,Q92766-2
RRH,O14718
RRN3,Q9NYV6
RRS1,Q15050
RS1,O15537
RSC1A1,Q92681
RSL1D1,O76021
RSPH3,Q86UC2
RSPH9,Q9H1X1
RTN3,O95197-2
RTN4RL2,Q86UN3
RTP4,Q96DX8
RTP5,Q14D33
RUFY1,Q96T51
RUNDC1,Q96C34
RUNDC3B,Q96NL0
RUSC2,Q8N2Y8
RUVBL2,Q9Y230
RWDD3,Q9Y3V2
RXFP1,Q9HBX9
RXFP2,Q8WXD0
RXFP3,Q9NSD7
RXFP4,Q8TDU9
RXYLT1,Q9Y2B1
RYR1,P21817
RYR2,Q92736
RYR3,Q15413
S100A2,P29034
S100PBP,Q96BU1
S1PR4,O95977
SAC3D1,A6NKF1
SACS,Q9NZJ4
SAE1,Q9UBE0
SAFB,Q15424
SAGE1,Q9NXZ1
SALL3,Q9BXA9
SALL4,Q9UJQ4
SAMD4B,Q5PRF9
SAMD9,Q5K651
SARAF,Q96BY9
SART1,O43290
SART3,Q15020
SASS6,Q6UVJ0
SAV1,Q9H4B6
SBDS,Q9Y3A5
SCAF11,Q99590
SCAMP4,Q969E2
SCAMP5,Q8TAC9
SCAND1,P57086
SCARA3,Q6AZY7
SCARB1,Q8WTV0-2
SCARF1,Q14162
SCFD1,Q8WVM8
SCFD2,Q8WU76
SCGN,O76038
SCIN,Q9Y6U3
SCN1A,P35498-2
SCN1B,Q07699-2
SCN2A,Q99250-2
SCN7A,Q01118
SCNN1A,P37088-2
SCPEP1,Q9HB40
SCRN1,C9JPG0
SCRN3,Q0VDG4
SCUBE3,Q8IX30
SCYL1,Q96KG9
SCYL2,Q6P3W7
SDCCAG8,Q86SQ7
SDF2L1,Q9HCN8
SDHA,P31040
SDHD,O14521
SDK1,Q7Z5N4
SDK2,Q58EX2
SDR39U1,Q9NRG7-2
SDS,P20132
SEC14L2,O76054
SEC23A,Q15436
SEC24A,O95486
SEC24C,P53992
SEC24D,O94855
SEC31A,O94979
SEC62,Q99442
SECISBP2,Q96T21
SECISBP2L,Q93073-2
SEH1L,Q96EE3-1
SELENOF,O60613
SEMA3C,Q99985
SEMA3D,O95025
SEMA3E,O15041
SEMA4F,O95754
SEMA4G,Q9NTN9-2
SEMA5B,Q9P283
SEMA6C,Q9H3T2
SEMA6D,Q8NFY4
SENP2,Q9HC62
SENP5,Q96HI0
SENP6,Q9GZR1
SENP7,Q9BQF6
SEPHS1,P49903
SEPTIN3,Q9UH03
SERGEF,Q9UGK8
SERINC2,Q96SA4
SERPINA9,Q86WD7-7
SERPINB11,Q96P15
SERPINB12,Q96P63
SERPINB2,P05120
SERPINB7,O75635
SERPINE1,P05121
SERPING1,P05155
SERTAD1,Q9UHV2
SESN2,P58004
SESTD1,Q86VW0
SETBP1,Q9Y6X0
SETD1B,Q9UPS6
SETD2,Q9BYW2
SETMAR,Q53H47
SETX,Q7Z333
SEZ6L,Q9BYH1
SF3A1,Q15459
SF3B3,Q15393
SFSWAP,Q12872
SFTPA1,Q8IWL2
SFTPC,P11686
SFTPD,P35247
SFXN2,Q96NB2
SFXN4,Q6P4A7
SGCA,Q16586
SGCB,Q16585
SGCD,Q92629
SGCG,Q13326
SGCZ,Q96LD1-2
SGIP1,Q9BQI5
SGK3,Q96BR1
SGSM2,O43147-2
SH2D1A,O60880
SH2D4A,Q9H788
SH2D4B,Q5SQS7-2
SH2D7,A6NKC9
SH3BGR,P55822
SH3BP4,Q9P0V3
SH3D21,A4FU49
SH3PXD2B,A1X283
SH3RF2,Q8TEC5
SHANK1,Q9Y566
SHB,Q15464
SHKBP1,Q8TBC3
SHOC2,Q9UQ13
SHPRH,Q149N8
SHROOM3,Q8TF72
SIDT1,Q9NXL6
SIGLEC1,Q9BZZ2
SIL1,Q9H173
SIM2,Q14190
SIMC1,Q8NDZ2
SIN3A,Q96ST3
SIN3B,O75182
SIPA1,Q96FS4
SIPA1L1,O43166
SIPA1L3,O60292
SIRPG,Q9P1W8
SIRT5,Q9NXA8
SIX4,Q9UIU6
SIX6,O95475
SKA1,Q96BD8
SKA2,E9PCB8
SKI,P12755
SKIV2L,Q15477
SLA,Q13239
SLA2,Q9H6Q3
SLC11A1,P49279
SLC12A1,Q13621
SLC12A3,P55017-2
SLC12A5,Q9H2X9
SLC12A9,Q9BXP2
SLC13A2,E7ETH5
SLC14A2,Q15849
SLC16A1,P53985
SLC16A5,O15375
SLC16A7,O60669
SLC16A8,O95907
SLC17A8,Q8NDX2
SLC17A9,Q9BYT1
SLC18A2,Q05940
SLC1A1,P43005
SLC22A10,Q63ZE4
SLC22A12,Q96S37
SLC22A13,Q9Y226
SLC22A14,Q9Y267
SLC22A15,Q8IZD6
SLC22A17,Q8WUG5
SLC22A18,Q96BI1
SLC22A7,Q9Y694-2
SLC24A1,O60721
SLC24A3,Q9HC58
SLC25A10,Q9UBX3
SLC25A12,O75746
SLC25A2,Q9BXI2
SLC25A46,Q96AG3
SLC26A1,Q9H2B4
SLC26A2,P50443
SLC27A3,Q5K4L6
SLC28A1,O00337
SLC29A3,Q9BZD2
SLC2A10,O95528
SLC2A11,Q9BYW1-3
SLC2A7,Q6PXP3
SLC2A9,Q9NRM0
SLC30A10,Q6XR72
SLC30A2,Q9BRI3-2
SLC30A5,Q8TAD4
SLC35A1,P78382
SLC35D2,Q76EJ3
SLC36A1,Q7Z2H8
SLC36A2,Q495M3
SLC37A2,Q8TED4-2
SLC38A8,A6NNN8
SLC39A10,Q9ULF5
SLC39A12,Q504Y0
SLC39A14,Q15043
SLC39A2,Q9NP94
SLC39A4,Q6P5W5
SLC39A9,Q9NUM3
SLC44A2,Q8IWA5
SLC47A1,Q96FL8
SLC49A4,Q96SL1
SLC4A11,Q8NBS3
SLC4A3,P48751
SLC4A4,A5JJ20
SLC4A7,Q9Y6M7
SLC4A9,Q96Q91-3
SLC5A1,P13866
SLC5A11,Q8WWX8
SLC5A9,Q2M3M2
SLC66A1L,A1A4F0
SLC6A11,P48066
SLC6A17,Q9H1V8
SLC6A19,Q695T7
SLC6A2,P23975
SLC6A20,Q9NP91
SLC6A5,Q9Y345
SLC7A10,Q9NS82
SLC7A11,Q9UPY5
SLC7A13,Q8TCU3
SLC7A5,Q01650
SLC7A6,Q92536
SLC9A3R1,O14745
SLC9A3R2,Q15599
SLC9A4,Q6AI14
SLC9A5,Q14940
SLC9B2,Q86UD5
SLCO3A1,Q9UIG8
SLCO4A1,Q96BD0
SLF1,Q9BQI6
SLF2,B1AL17
SLFN14,P0C7P3
SLIT3,O75094
SLITRK5,O94991
SLMAP,Q14BN4-3
SLURP2,Q86SR0
SLX4IP,Q5VYV7
SMAD2,Q15796
SMAD4,Q13485
SMAD6,O43541
SMARCA1,P28370
SMARCA2,P51531
SMARCAL1,Q9NZC9
SMARCB1,Q12824
SMC2,O95347
SMC3,Q9UQE7
SMC4,Q9NTJ3
SMCO2,A6NFE2
SMEK2,Q5MIZ7-3
SMG1,Q96Q15
SMG6,Q86US8
SMG7,Q92540
SMN1,Q16637
SMPDL3A,Q92484
SMPDL3B,Q92485
SMTN,E7EWD0
SNAP47,Q5SQN1
SNCA,P37840
SNCAIP,Q9Y6H5
SND1,Q7KZF4
SNED1,Q8TER0
SNRK,Q9NRH2
SNRNP200,O75643
SNRNP35,Q16560
SNRNP40,Q96DI7
SNTA1,Q13424
SNTB2,Q13425
SNTN,A6NMZ2
SNX15,Q9NRS6
SNX19,Q92543
SNX33,Q8WV41
SNX4,O95219
SNX8,Q9Y5X2
SOAT1,P35610
SOAT2,O75908
SOCS7,O14512
SOD2,P04179
SON,P18583
SORBS1,Q9BX66
SORBS3,O60504
SORCS2,Q96PQ0
SORCS3,Q9UPU3
SORL1,Q92673
SOS2,Q07890
SOST,Q9BQB4
SOX13,Q9UN79
SOX17,Q9H6I2
SOX6,P35712
SP1,P08047
SP100,P23497-4
SPA17,Q15506
SPAG1,Q07617
SPAG16,Q8N0X2
SPAG17,Q6Q759
SPAG9,O60271
SPAM1,Q8TC30
SPANXA2,Q9NS26
SPARCL1,Q14515
SPATA13,Q96N96
SPATA18,Q8TC71
SPATA2,Q9UM82
SPATA20,Q8TB22-2
SPATA2L,Q8IUW3
SPATA3,Q8NHX4
